"","siteID","native.US","totalcount","routeID","easting","northing"
"1860","181_09","Non-native",6,181,501794,3590577
"1861","181_10","Native",307,181,502189,3590837
"1862","181_10","Non-native",15,181,502189,3590837
"1863","181_11","Native",300,181,501207,3591096
"1864","181_11","Non-native",33,181,501207,3591096
"1865","182_01","Non-native",15,182,498294,3586675
"1866","182_01","Native",357,182,498294,3586675
"1867","182_02","Native",450,182,499390,3586467
"1868","182_02","Non-native",64,182,499390,3586467
"1869","182_03","Non-native",47,182,500796,3586579
"1870","182_03","Native",435,182,500796,3586579
"1871","182_04","Native",386,182,501387,3586079
"1872","182_04","Non-native",6,182,501387,3586079
"1873","182_05","Non-native",33,182,499814,3587114
"1874","182_05","Native",414,182,499814,3587114
"1875","182_06","Native",310,182,500677,3587354
"1876","182_06","Non-native",59,182,500677,3587354
"1877","182_07","Non-native",13,182,500135,3587540
"1878","182_07","Native",295,182,500135,3587540
"1879","182_08","Non-native",3,182,500431,3589199
"1880","182_08","Native",389,182,500431,3589199
"1881","182_09","Native",310,182,500214,3590273
"1882","182_10","Native",328,182,500037,3591207
"1883","182_10","Non-native",4,182,500037,3591207
"1884","182_11","Native",396,182,501966,3590712
"1885","182_11","Non-native",29,182,501966,3590712
"1886","183_01","Native",231,183,492839,3583593
"1887","183_02","Native",222,183,492898,3585426
"1888","183_03","Native",249,183,493246,3584273
"1889","183_03","Non-native",6,183,493246,3584273
"1890","183_04","Native",272,183,494621,3584251
"1891","183_04","Non-native",8,183,494621,3584251
"1892","183_05","Non-native",16,183,495483,3584671
"1893","183_05","Native",221,183,495483,3584671
"1894","183_06","Native",292,183,496252,3584459
"1895","183_06","Non-native",36,183,496252,3584459
"1896","183_07","Non-native",6,183,495402,3585872
"1897","183_07","Native",217,183,495402,3585872
"1898","183_08","Native",257,183,496408,3585287
"1899","183_08","Non-native",12,183,496408,3585287
"1900","183_09","Non-native",4,183,497455,3585062
"1901","183_09","Native",265,183,497455,3585062
"1902","183_10","Native",224,183,498777,3585560
"1903","183_10","Non-native",29,183,498777,3585560
"1904","183_11","Non-native",87,183,499356,3585286
"1905","183_11","Native",318,183,499356,3585286
"1906","184_01","Native",188,184,490031,3557225
"1907","184_01","Non-native",38,184,490031,3557225
"1908","184_02","Native",151,184,490323,3557686
"1909","184_02","Non-native",67,184,490323,3557686
"1910","184_03a","Native",37,184,489055,3558321
"1911","184_04","Native",233,184,490805,3558678
"1912","184_04","Non-native",24,184,490805,3558678
"1913","184_05","Non-native",63,184,489040,3559835
"1914","184_05","Native",261,184,489040,3559835
"1915","184_06","Native",286,184,490874,3559798
"1916","184_06","Non-native",48,184,490874,3559798
"1917","184_07","Non-native",1,184,489453,3561123
"1918","184_07","Native",249,184,489453,3561123
"1919","184_08","Non-native",2,184,490285,3560897
"1920","184_08","Native",257,184,490285,3560897
"1921","184_09","Non-native",10,184,489869,3561364
"1922","184_09","Native",262,184,489869,3561364
"1923","184_10","Native",205,184,490258,3561854
"1924","184_10a","Native",10,184,490402,3561736
"1925","184_11a","Native",65,184,490053,3562316
"1926","184_12","Native",298,184,491723,3562505
"1927","184_12","Non-native",31,184,491723,3562505
"1928","185_01","Native",272,185,496853,3560629
"1929","185_02","Native",228,185,497675,3560815
"1930","185_03","Native",311,185,496057,3561438
"1931","185_03","Non-native",2,185,496057,3561438
"1932","185_04","Native",362,185,496822,3561476
"1933","185_04","Non-native",1,185,496822,3561476
"1934","185_05","Non-native",19,185,497729,3561405
"1935","185_05","Native",446,185,497729,3561405
"1936","501_01","Native",379,501,511349,3569545
"1937","501_01","Non-native",33,501,511349,3569545
"1938","501_02","Non-native",39,501,511590,3569714
"1939","501_02","Native",288,501,511590,3569714
"1940","501_03","Native",356,501,511336,3569763
"1941","501_03","Non-native",14,501,511336,3569763
"1942","501_04","Non-native",25,501,511235,3569960
"1943","501_04","Native",544,501,511235,3569960
"1944","501_05","Native",386,501,511353,3570169
"1945","501_05","Non-native",192,501,511353,3570169
"1946","501_06","Non-native",169,501,511652,3570220
"1947","501_06","Native",456,501,511652,3570220
"1948","501_07","Native",281,501,511084,3569629
"1949","501_07","Non-native",32,501,511084,3569629
"1950","501_08","Native",315,501,510932,3570093
"1951","501_08","Non-native",19,501,510932,3570093
"1952","501_09","Native",434,501,510555,3570014
"1953","501_09","Non-native",20,501,510555,3570014
"1954","501_10","Native",200,501,510597,3569828
"1955","501_10","Non-native",7,501,510597,3569828
"1956","501_11","Native",268,501,510859,3569845
"1957","501_11","Non-native",32,501,510859,3569845
"1958","501_12","Native",208,501,510820,3569531
"1959","501_12","Non-native",24,501,510820,3569531
"1960","501_13","Native",127,501,511116,3569993
"1961","501_14","Non-native",2,501,510699,3570437
"1962","501_14","Native",58,501,510699,3570437
"1963","501_15","Native",42,501,510933,3570341
"1964","501_16","Native",65,501,511265,3570270
"1965","501_16","Non-native",81,501,511265,3570270
"1966","501_17","Native",61,501,511517,3570281
"1967","501_17","Non-native",10,501,511517,3570281
"1968","501_18","Native",30,501,510214,3570437
"1969","501_18","Non-native",18,501,510214,3570437
"1970","501_19","Native",57,501,511328,3569999
"1971","501_19","Non-native",2,501,511328,3569999
"1972","502_01","Native",2915,502,499397,3560414
"1973","502_01","Non-native",1564,502,499397,3560414
"1974","502_02","Non-native",74,502,498971,3560717
"1975","502_02","Native",530,502,498971,3560717
"1976","502_03","Native",1750,502,499185,3560871
"1977","502_03","Non-native",562,502,499185,3560871
"1978","502_04","Non-native",113,502,498676,3560717
"1979","502_04","Native",1553,502,498676,3560717
"1980","502_05","Native",1002,502,498616,3560434
"1981","502_05","Non-native",33,502,498616,3560434
"1982","503_01","Non-native",514,503,511774,3569207
"1983","503_01","Native",1931,503,511774,3569207
"1984","503_02","Native",986,503,511794,3569465
"1985","503_02","Non-native",286,503,511794,3569465
"1986","503_03","Non-native",564,503,511976,3569372
"1987","503_03","Native",949,503,511976,3569372
"1988","503_04","Native",1260,503,512181,3569308
"1989","503_04","Non-native",323,503,512181,3569308
"1990","503_05","Native",1210,503,512468,3569359
"1991","503_05","Non-native",128,503,512468,3569359
"1992","503_06","Native",1032,503,512048,3569125
"1993","503_06","Non-native",544,503,512048,3569125
"1994","504_01","Native",457,504,484381,3567585
"1995","504_01","Non-native",21,504,484381,3567585
"1996","504_02","Native",354,504,484134,3567546
"1997","504_02","Non-native",59,504,484134,3567546
"1998","504_03","Native",364,504,484073,3567478
"1999","504_03","Non-native",47,504,484073,3567478
"2000","504_04","Non-native",395,504,484065,3567437
"2001","504_04","Native",348,504,484065,3567437
"2002","504_05","Native",391,504,484142,3567298
"2003","504_05","Non-native",37,504,484142,3567298
"2004","504_06","Native",438,504,484060,3567242
"2005","504_06","Non-native",78,504,484060,3567242
"2006","504_07","Native",498,504,483978,3567347
"2007","504_07","Non-native",62,504,483978,3567347
"2008","504_08","Native",389,504,484166,3567339
"2009","504_08","Non-native",35,504,484166,3567339
"2010","504_09","Native",364,504,484258,3567358
"2011","504_09","Non-native",18,504,484258,3567358
"2012","504_10","Native",339,504,484280,3567353
"2013","504_10","Non-native",26,504,484280,3567353
"2014","505_01","Non-native",24,505,498065,3571374
"2015","505_01","Native",2213,505,498065,3571374
"2016","505_02","Native",1566,505,497965,3571038
"2017","505_02","Non-native",23,505,497965,3571038
"2018","505_03","Non-native",140,505,497628,3571133
"2019","505_03","Native",1692,505,497628,3571133
"2020","505_04","Native",1635,505,497410,3571358
"2021","505_04","Non-native",41,505,497410,3571358
"2022","505_05","Non-native",505,505,497597,3571402
"2023","505_05","Native",2526,505,497597,3571402
"2024","505_06","Native",2048,505,497850,3571275
"2025","505_06","Non-native",35,505,497850,3571275
"2026","506_01","Non-native",47,506,500434,3561979
"2027","506_01","Native",978,506,500434,3561979
"2028","506_02","Native",811,506,500578,3561754
"2029","506_02","Non-native",177,506,500578,3561754
"2030","506_03","Native",875,506,500427,3561509
"2031","506_03","Non-native",68,506,500427,3561509
"2032","506_04","Native",764,506,500338,3561233
"2033","506_04","Non-native",14,506,500338,3561233
"2034","507_01","Native",1080,507,507604,3564318
"2035","507_01","Non-native",89,507,507604,3564318
"2036","507_02","Native",1273,507,507129,3564419
"2037","507_02","Non-native",76,507,507129,3564419
"2038","507_03","Native",1026,507,506688,3564435
"2039","507_03","Non-native",177,507,506688,3564435
"2040","508_01","Non-native",1,508,525369,3571630
"2041","508_01","Native",1515,508,525369,3571630
"2042","508_02","Non-native",14,508,525074,3571662
"2043","508_02","Native",1250,508,525074,3571662
"2044","508_03","Native",1373,508,524822,3571628
"2045","508_03","Non-native",2,508,524822,3571628
"2046","508_04","Non-native",1,508,525054,3571838
"2047","508_04","Native",987,508,525054,3571838
"2048","508_05","Native",125,508,525321,3571797
"2049","508_05a","Native",539,508,525285,3571836
"2050","508_05a","Non-native",3,508,525285,3571836
"2051","508_06","Native",328,508,525519,3571700
"2052","508_06a","Native",903,508,525587,3571794
"2053","508_06a","Non-native",1,508,525587,3571794
"2054","508_07","Native",306,508,524615,3571844
"2055","508_07a","Non-native",11,508,524620,3571844
"2056","508_07a","Native",975,508,524620,3571844
"2057","509_01","Native",520,509,506684,3560741
"2058","509_01","Non-native",22,509,506684,3560741
"2059","509_02","Non-native",30,509,506368,3560903
"2060","509_02","Native",334,509,506368,3560903
"2061","509_03","Native",228,509,506083,3560780
"2062","509_03","Non-native",21,509,506083,3560780
"2063","509_04","Non-native",12,509,505915,3560554
"2064","509_04","Native",269,509,505915,3560554
"2065","509_05","Native",365,509,506157,3560397
"2066","509_05","Non-native",42,509,506157,3560397
"2067","509_06","Non-native",1,509,506296,3560635
"2068","509_06","Native",354,509,506296,3560635
"2069","509_07","Native",465,509,506489,3560423
"2070","509_07","Non-native",52,509,506489,3560423
"2071","509_TA","Native",516,509,506498,3560743
"2072","509_TA","Non-native",1,509,506498,3560743
"2073","509_TB","Native",617,509,506850,3560912
"2074","509_TB","Non-native",82,509,506850,3560912
"2075","509_TC","Native",684,509,506625,3560972
"2076","509_TC","Non-native",85,509,506625,3560972
"2077","509_TD","Native",559,509,506225,3560814
"2078","509_TD","Non-native",20,509,506225,3560814
"2079","510_01","Native",671,510,494904,3581145
"2080","510_01","Non-native",25,510,494904,3581145
"2081","510_02","Non-native",5,510,495513,3581259
"2082","510_02","Native",445,510,495513,3581259
"2083","510_03","Native",588,510,495053,3581320
"2084","510_03","Non-native",25,510,495053,3581320
"2085","510_04","Native",427,510,495257,3581462
"2086","510_04","Non-native",10,510,495257,3581462
"2087","510_05","Native",402,510,495299,3581508
"2088","510_05","Non-native",19,510,495299,3581508
"2089","510_06","Native",757,510,495012,3581862
"2090","510_06","Non-native",47,510,495012,3581862
"2091","510_07","Native",790,510,495137,3582112
"2092","510_07","Non-native",150,510,495137,3582112
"2093","510_08","Native",647,510,494604,3581170
"2094","510_08","Non-native",26,510,494604,3581170
"2095","510_TA","Non-native",69,510,494957,3581862
"2096","510_TA","Native",970,510,494957,3581862
"2097","510_TB","Native",1165,510,495098,3581080
"2098","510_TB","Non-native",175,510,495098,3581080
"2099","510_TC","Non-native",21,510,495422,3581280
"2100","510_TC","Native",809,510,495422,3581280
"2101","510_TD","Native",639,510,495262,3581554
"2102","510_TD","Non-native",16,510,495262,3581554
"2103","510_TE","Non-native",77,510,494836,3581284
"2104","510_TE","Native",834,510,494836,3581284
"2105","511_01","Native",569,511,495542,3581000
"2106","511_01","Non-native",35,511,495542,3581000
"2107","511_02","Non-native",12,511,495239,3580929
"2108","511_02","Native",651,511,495239,3580929
"2109","511_TA","Native",1122,511,495359,3580975
"2110","511_TA","Non-native",35,511,495359,3580975
"2111","511_TB","Native",993,511,495427,3580871
"2112","511_TB","Non-native",39,511,495427,3580871
"2113","512_01","Native",1323,512,519030,3568149
"2114","512_01","Non-native",84,512,519030,3568149
"2115","512_02","Native",1353,512,520604,3567350
"2116","512_02","Non-native",150,512,520604,3567350
"2117","512_03","Native",1361,512,520264,3567271
"2118","512_03","Non-native",3,512,520264,3567271
"2119","512_04","Native",1009,512,520174,3567430
"2120","512_04","Non-native",2,512,520174,3567430
"2121","512_05","Non-native",74,512,519769,3567931
"2122","512_05","Native",1819,512,519769,3567931
"2123","512_06","Native",31,512,519029,3568150
"2124","512_T1","Native",1957,512,521075,3567611
"2125","512_T1","Non-native",13,512,521075,3567611
"2126","512_T2","Non-native",75,512,521450,3566905
"2127","512_T2","Native",1803,512,521450,3566905
"2128","512_T3","Native",2238,512,521025,3566861
"2129","512_T3","Non-native",100,512,521025,3566861
"2130","512_T4","Non-native",27,512,520487,3567122
"2131","512_T4","Native",2017,512,520487,3567122
"2132","512_T5","Native",1803,512,519955,3567696
"2133","512_T5","Non-native",26,512,519955,3567696
"2134","512_T6","Non-native",176,512,519193,3568182
"2135","512_T6","Native",3394,512,519193,3568182
"2136","512_T7","Native",2743,512,518370,3568128
"2137","512_T7","Non-native",400,512,518370,3568128
"2138","513_01","Native",1121,513,533851,3542593
"2139","513_02","Native",17,513,534058,3542384
"2140","513_03","Native",19,513,534336,3542280
"2141","513_04","Native",18,513,534635,3542224
"2142","513_05","Native",22,513,534900,3542098
"2143","513_06","Native",14,513,535173,3541974
"2144","513_07","Native",27,513,535464,3541924
"2145","513_08","Native",18,513,535757,3541931
"2146","513_09","Native",17,513,536055,3542025
"2147","513_10","Native",22,513,536290,3541835
"2148","516_01","Non-native",21,516,517347,3559509
"2149","516_01","Native",625,516,517347,3559509
"2150","516_02","Native",858,516,517353,3559637
"2151","516_02","Non-native",119,516,517353,3559637
"2152","516_03a","Native",52,516,517253,3559766
"2153","516_04","Native",742,516,517333,3559827
"2154","516_04","Non-native",10,516,517333,3559827
"2155","516_05","Native",532,516,517265,3559973
"2156","516_05","Non-native",246,516,517265,3559973
"2157","516_06","Native",627,516,517435,3559929
"2158","516_06","Non-native",76,516,517435,3559929
"2159","517_01","Native",1352,517,501638,3578057
"2160","517_01","Non-native",226,517,501638,3578057
"2161","517_02","Non-native",4,517,501721,3578311
"2162","517_02","Native",1261,517,501721,3578311
"2163","517_03","Non-native",1,517,501838,3578263
"2164","517_03","Native",277,517,501838,3578263
"2165","517_03a","Native",838,517,501838,3577975
"2166","517_03a","Non-native",7,517,501838,3577975
"2167","517_04","Non-native",15,517,501939,3577975
"2168","517_04","Native",1196,517,501939,3577975
"2169","517_05","Native",1224,517,501849,3578038
"2170","517_05","Non-native",21,517,501849,3578038
"2171","517_06","Non-native",14,517,501714,3577912
"2172","517_06","Native",1262,517,501714,3577912
"2173","518_01","Native",616,518,497198,3572048
"2174","518_01","Non-native",13,518,497198,3572048
"2175","518_02","Non-native",2,518,497129,3572159
"2176","518_02","Native",516,518,497129,3572159
"2177","518_03","Native",393,518,497007,3572382
"2178","518_03","Non-native",13,518,497007,3572382
"2179","518_04","Native",568,518,496753,3572444
"2180","518_04","Non-native",4,518,496753,3572444
"2181","518_05","Native",442,518,496609,3572604
"2182","518_05","Non-native",4,518,496609,3572604
"2183","518_06","Native",779,518,496430,3572891
"2184","518_06","Non-native",14,518,496430,3572891
"2185","518_07","Native",438,518,496876,3571770
"2186","518_07","Non-native",97,518,496876,3571770
"2187","518_08","Native",512,518,497011,3571862
"2188","518_08","Non-native",140,518,497011,3571862
"2189","518_09","Non-native",36,518,496869,3572183
"2190","518_09","Native",657,518,496869,3572183
"2191","519_01","Native",496,519,520776,3564139
"2192","519_01","Non-native",7,519,520776,3564139
"2193","519_02","Non-native",4,519,520942,3564137
"2194","519_02","Native",305,519,520942,3564137
"2195","519_03","Native",345,519,521013,3564042
"2196","519_03","Non-native",1,519,521013,3564042
"2197","519_04","Non-native",12,519,520896,3564000
"2198","519_04","Native",323,519,520896,3564000
"2199","519_05","Native",293,519,520711,3564075
"2200","519_05","Non-native",5,519,520711,3564075
"2201","519_06","Non-native",10,519,520658,3564281
"2202","519_06","Native",403,519,520658,3564281
"2203","519_07","Non-native",22,519,520629,3564563
"2204","519_07","Native",320,519,520629,3564563
"2205","519_08","Native",274,519,520577,3564294
"2206","519_08","Non-native",18,519,520577,3564294
"2207","519_09","Non-native",16,519,520472,3564247
"2208","519_09","Native",284,519,520472,3564247
"2209","520_01","Native",238,520,508518,3567933
"2210","520_01","Non-native",110,520,508518,3567933
"2211","520_02","Non-native",144,520,508573,3567982
"2212","520_02","Native",356,520,508573,3567982
"2213","520_03","Native",403,520,508656,3567945
"2214","520_03","Non-native",109,520,508656,3567945
"2215","520_04","Non-native",101,520,508668,3568026
"2216","520_04","Native",413,520,508668,3568026
"2217","520_05","Native",73,520,508676,3568002
"2218","520_05","Non-native",22,520,508676,3568002
"2219","521_01a","Native",200,521,483387,3571991
"2220","521_01a","Non-native",2,521,483387,3571991
"2221","521_02","Native",1185,521,484167,3572544
"2222","521_02","Non-native",3,521,484167,3572544
"2223","521_03a","Native",178,521,484370,3568710
"2224","521_03a","Non-native",1,521,484370,3568710
"2225","521_04","Native",833,521,480553,3571561
"2226","521_04","Non-native",16,521,480553,3571561
"2227","521_05","Native",915,521,481264,3571329
"2228","521_05","Non-native",2,521,481264,3571329
"2229","521_06","Non-native",121,521,484401,3575802
"2230","521_06","Native",1237,521,484401,3575802
"2231","521_07","Native",1100,521,487614,3576184
"2232","521_07","Non-native",1,521,487614,3576184
"2233","521_08","Non-native",11,521,478961,3570432
"2234","521_08","Native",745,521,478961,3570432
"2235","521_09","Native",751,521,480056,3569553
"2236","521_09","Non-native",1,521,480056,3569553
"2237","522_01","Non-native",9,522,525320,3561482
"2238","522_01","Native",1401,522,525320,3561482
"2239","522_02","Native",1369,522,524966,3562450
"2240","522_02","Non-native",127,522,524966,3562450
"2241","522_02a","Native",256,522,525749,3559722
"2242","522_03","Non-native",3,522,525824,3563005
"2243","522_03","Native",1423,522,525824,3563005
"2244","522_03a","Native",199,522,526205,3559433
"2245","522_04","Native",1447,522,526203,3562512
"2246","522_04","Non-native",1,522,526203,3562512
"2247","522_05","Native",1325,522,527733,3562258
"2248","522_05a","Native",255,522,526160,3562214
"2249","522_05a","Non-native",2,522,526160,3562214
"2250","522_06","Native",1120,522,527476,3560836
"2251","522_06a","Native",250,522,527514,3561016
"2252","522_07","Native",1301,522,526902,3560657
"2253","522_08","Native",837,522,525626,3559347
"2254","522_09a","Native",256,522,527577,3562767
"2255","522_11a","Non-native",2,522,525440,3563033
"2256","522_11a","Native",267,522,525440,3563033
"2257","523_01","Native",945,523,536919,3557442
"2258","523_02","Native",942,523,536859,3557237
"2259","523_02","Non-native",2,523,536859,3557237
"2260","523_03","Non-native",2,523,536031,3554786
"2261","523_03","Native",1186,523,536031,3554786
"2262","523_04","Native",1220,523,535737,3554751
"2263","523_05","Native",1011,523,529565,3555675
"2264","523_06","Native",1044,523,529557,3555269
"2265","523_07","Native",2347,523,529521,3553692
"2266","523_07","Non-native",49,523,529521,3553692
"2267","524_01","Native",696,524,526247,3567122
"2268","524_01","Non-native",12,524,526247,3567122
"2269","524_02","Non-native",2,524,526037,3567162
"2270","524_02","Native",653,524,526037,3567162
"2271","524_03","Native",613,524,525830,3567180
"2272","524_03","Non-native",2,524,525830,3567180
"2273","524_04","Non-native",1,524,525482,3567122
"2274","524_04","Native",884,524,525482,3567122
"2275","524_05","Native",850,524,525180,3567159
"2276","524_05","Non-native",2,524,525180,3567159
"2277","524_06","Non-native",1,524,524727,3567287
"2278","524_06","Native",690,524,524727,3567287
"2279","524_07","Native",703,524,524327,3567585
"2280","524_07","Non-native",11,524,524327,3567585
"2281","524_08","Non-native",3,524,523737,3567588
"2282","524_08","Native",594,524,523737,3567588
"2283","525_12","Native",1296,525,527008,3563713
"2284","525_13","Non-native",3,525,526619,3564736
"2285","525_13","Native",1433,525,526619,3564736
"2286","525_15","Native",1218,525,527457,3563985
"2287","525_15","Non-native",7,525,527457,3563985
"2288","525_16","Native",1538,525,527592,3564598
"2289","525_16","Non-native",1,525,527592,3564598
"2290","525_17","Native",1563,525,528374,3564747
"2291","525_17","Non-native",6,525,528374,3564747
"2292","525_18","Native",1159,525,529472,3564747
"2293","525_19","Non-native",6,525,527816,3565173
"2294","525_19","Native",1354,525,527816,3565173
"2295","525_20","Native",1335,525,527661,3565427
"2296","525_20","Non-native",2,525,527661,3565427
"2297","525_21","Non-native",11,525,528814,3565732
"2298","525_21","Native",1268,525,528814,3565732
"2299","525_22","Native",952,525,529100,3565820
"2300","525_22","Non-native",3,525,529100,3565820
"2301","525_23","Native",1220,525,529717,3565267
"2302","525_23","Non-native",6,525,529717,3565267
"2303","525_24","Native",1316,525,529112,3566379
"2304","525_24","Non-native",1,525,529112,3566379
"2305","525_25","Native",1168,525,529889,3566063
"2306","525_25","Non-native",7,525,529889,3566063
"2307","525_26","Native",1037,525,530401,3566229
"2308","526_01","Native",1157,526,509386,3592737
"2309","526_01","Non-native",59,526,509386,3592737
"2310","526_02","Non-native",51,526,509320,3592409
"2311","526_02","Native",1558,526,509320,3592409
"2312","526_03","Native",1878,526,509323,3591988
"2313","526_03","Non-native",200,526,509323,3591988
"2314","526_04","Native",2203,526,509118,3591512
"2315","526_04","Non-native",106,526,509118,3591512
"2316","526_05","Native",2399,526,509040,3591363
"2317","526_05","Non-native",159,526,509040,3591363
"2318","526_06","Native",2835,526,509157,3592443
"2319","526_06","Non-native",456,526,509157,3592443
"2320","526_07","Native",2050,526,509150,3592888
"2321","526_07","Non-native",121,526,509150,3592888
"2322","527_01","Native",840,527,506341,3571161
"2323","527_01","Non-native",26,527,506341,3571161
"2324","527_02","Non-native",47,527,506352,3571329
"2325","527_02","Native",917,527,506352,3571329
"2326","527_03","Native",1248,527,506269,3571329
"2327","527_03","Non-native",56,527,506269,3571329
"2328","527_04","Native",921,527,506360,3571476
"2329","527_04","Non-native",38,527,506360,3571476
"2330","527_05","Native",848,527,506431,3571355
"2331","527_05","Non-native",92,527,506431,3571355
"2332","527_06","Native",989,527,506473,3571193
"2333","527_06","Non-native",92,527,506473,3571193
"2334","528_01","Native",2570,528,509316,3569305
"2335","528_01","Non-native",1782,528,509316,3569305
"2336","528_02","Native",2284,528,509514,3569453
"2337","528_02","Non-native",661,528,509514,3569453
"2338","528_03","Non-native",463,528,509431,3569580
"2339","528_03","Native",1834,528,509431,3569580
"2340","529_01","Native",431,529,494471,3567364
"2341","529_02","Native",326,529,494419,3567200
"2342","529_03","Non-native",1,529,494258,3567034
"2343","529_03","Native",314,529,494258,3567034
"2344","529_04","Native",299,529,494239,3567172
"2345","530_01","Native",343,530,494884,3562881
"2346","530_02","Native",290,530,493007,3563045
"2347","530_03","Native",274,530,493977,3564639
"2348","530_04","Native",241,530,490579,3565104
"2349","530_05","Native",225,530,488088,3563061
"2350","530_05","Non-native",2,530,488088,3563061
"2351","530_06","Native",304,530,490053,3562316
"2352","530_07","Native",302,530,497540,3558483
"2353","531_01","Native",307,531,504607,3566141
"2354","531_01","Non-native",163,531,504607,3566141
"2355","531_02","Non-native",47,531,504643,3566220
"2356","531_02","Native",192,531,504643,3566220
"2357","531_03","Native",226,531,504340,3566289
"2358","531_03","Non-native",173,531,504340,3566289
"2359","531_04","Non-native",135,531,504194,3566305
"2360","531_04","Native",227,531,504194,3566305
"2361","531_05","Native",261,531,504096,3566298
"2362","531_05","Non-native",191,531,504096,3566298
"2363","531_06","Non-native",106,531,504115,3566185
"2364","531_06","Native",295,531,504115,3566185
"2365","531_07","Non-native",179,531,504288,3565823
"2366","531_07","Native",165,531,504288,3565823
"2367","531_08","Native",220,531,504366,3566103
"2368","531_08","Non-native",85,531,504366,3566103
"2369","531_09","Non-native",3,531,504297,3566533
"2370","531_09","Native",20,531,504297,3566533
"2371","532_01","Native",22,532,504381,3564604
"2372","532_02","Native",56,532,503895,3563128
"2373","532_02","Non-native",1,532,503895,3563128
"2374","532_03","Native",25,532,503898,3563205
"2375","532_03","Non-native",2,532,503898,3563205
"2376","533_01","Native",7,533,504381,3564604
"2377","533_02","Native",25,533,503895,3563128
"2378","533_03","Non-native",6,533,503898,3563205
"2379","533_03","Native",16,533,503898,3563205
"2380","534_01","Native",101,534,512294,3607705
"2381","534_02","Native",72,534,512544,3608668
"2382","534_03","Native",86,534,511881,3611138
"2383","534_04","Native",197,534,510651,3613703
"2384","534_05","Native",225,534,511493,3614954
"2385","534_06","Native",167,534,511201,3617242
"2386","534_07","Native",125,534,511201,3617242
"2387","534_08","Native",59,534,505579,3619139
"2388","534_09","Native",151,534,507309,3617448
"2389","535_01","Native",1610,535,502815,3582255
"2390","535_01","Non-native",108,535,502815,3582255
"2391","535_02","Non-native",19,535,503022,3581917
"2392","535_02","Native",936,535,503022,3581917
"2393","536_01","Native",260,536,508687,3587685
"2394","536_02","Native",164,536,508980,3587893
"2395","536_02","Non-native",7,536,508980,3587893
"2396","536_03","Native",241,536,508574,3587305
"2397","536_04","Native",228,536,508586,3587076
"2398","536_05","Native",297,536,507821,3587733
"2399","536_05a","Native",13,536,508263,3587225
"2400","536_06","Native",345,536,507486,3587511
"2401","536_07","Native",173,536,506887,3588091
"2402","537_01","Native",672,537,507213,3564159
"2403","537_01","Non-native",89,537,507213,3564159
"2404","537_02","Non-native",119,537,507088,3563612
"2405","537_02","Native",638,537,507088,3563612
"2406","537_03","Non-native",167,537,507290,3563594
"2407","537_03","Native",126,537,507290,3563594
"2408","537_04","Native",364,537,507206,3563653
"2409","537_04","Non-native",134,537,507206,3563653
"2410","537_05","Non-native",528,537,507324,3563669
"2411","537_05","Native",333,537,507324,3563669
"2412","537_06","Native",437,537,507475,3563720
"2413","537_06","Non-native",341,537,507475,3563720
"2414","537_07","Non-native",24,537,508293,3563547
"2415","537_07","Native",481,537,508293,3563547
"2416","537_08","Native",257,537,508098,3564979
"2417","537_08","Non-native",25,537,508098,3564979
"2418","537_09","Non-native",2,537,507176,3564160
"2419","537_09","Native",38,537,507176,3564160
"2420","537_10","Native",20,537,507816,3564100
"2421","538_01","Native",280,538,501292,3563477
"2422","538_01","Non-native",105,538,501292,3563477
"2423","538_02","Non-native",156,538,501538,3563797
"2424","538_02","Native",170,538,501538,3563797
"2425","538_03","Native",198,538,501717,3563672
"2426","538_03","Non-native",203,538,501717,3563672
"2427","538_04","Non-native",190,538,501786,3563936
"2428","538_04","Native",130,538,501786,3563936
"2429","539_01","Native",949,539,517717,3559672
"2430","539_01","Non-native",9,539,517717,3559672
"2431","539_02","Non-native",16,539,517876,3559402
"2432","539_02","Native",605,539,517876,3559402
"2433","540_01","Native",478,540,501357,3586317
"2434","540_02","Native",649,540,501363,3585927
"2435","540_02","Non-native",8,540,501363,3585927
"2436","540_03","Non-native",4,540,501272,3586027
"2437","540_03","Native",452,540,501272,3586027
"2438","540_04","Native",445,540,501323,3586217
"2439","540_04","Non-native",5,540,501323,3586217
"2440","540_05","Non-native",1,540,501364,3586596
"2441","540_05","Native",641,540,501364,3586596
"2442","540_06","Native",429,540,501421,3586684
"2443","540_06","Non-native",1,540,501421,3586684
"2444","540_07","Non-native",2,540,501488,3586641
"2445","540_07","Native",413,540,501488,3586641
"2446","540_08","Native",494,540,501494,3586522
"2447","540_09","Native",376,540,501833,3586365
"2448","540_10","Native",435,540,501724,3586249
"2449","540_11","Native",525,540,501669,3586103
"2450","541_01","Non-native",22,541,505402,3578658
"2451","541_01","Native",319,541,505402,3578658
"2452","541_02","Native",216,541,505836,3577933
"2453","541_03","Native",197,541,505439,3579026
"2454","541_03","Non-native",2,541,505439,3579026
"2455","541_04","Native",185,541,505683,3579370
"2456","541_05","Native",180,541,505521,3579350
"2457","541_06","Native",220,541,505214,3579384
"2458","541_07","Non-native",6,541,504995,3579485
"2459","541_07","Native",361,541,504995,3579485
"2460","541_08","Native",160,541,505143,3579692
"2461","541_09","Native",248,541,504824,3579121
"2462","541_09","Non-native",6,541,504824,3579121
"2463","542_01","Non-native",34,542,506849,3577368
