"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.24231,-110.80362,"Remizidae","Auriparus flaviceps",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2043937670"
32.24231,-110.80362,"Passeridae","Passer domesticus",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2043950779"
32.24231,-110.80362,"Picidae","Melanerpes uropygialis",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2054451541"
32.24231,-110.80362,"Fringillidae","Haemorhous mexicanus",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2055121549"
32.24231,-110.80362,"Accipitridae","Accipiter cooperii",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2043965905"
32.24231,-110.80362,"Falconidae","Falco sparverius",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2054450186"
32.24231,-110.80362,"Trochilidae","Archilochus alexandri",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2055119861"
32.24231,-110.80362,"Cardinalidae","Cardinalis cardinalis",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2043940088"
32.24231,-110.80362,"Columbidae","Zenaida asiatica",2017,4,15,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2054446450"
32.23553,-110.8028,"Corvidae","Corvus corax",2017,12,16,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2120251573"
32.24231,-110.80362,"Ptilogonatidae","Phainopepla nitens",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2709873769"
32.24231,-110.80362,"Falconidae","Falco sparverius",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2706611717"
32.24231,-110.80362,"Tyrannidae","Pyrocephalus rubinus",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2721683728"
32.24231,-110.80362,"Accipitridae","Accipiter cooperii",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2707006586"
32.24231,-110.80362,"Fringillidae","Haemorhous mexicanus",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2721907674"
32.24231,-110.80362,"Columbidae","Zenaida macroura",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2725317894"
32.24231,-110.80362,"Picidae","Melanerpes uropygialis",2019,11,26,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2721850836"
32.24186,-110.80362,"Emberizidae","Zonotrichia leucophrys",2019,11,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2725269663"
32.24186,-110.80362,"Fringillidae","Haemorhous mexicanus",2019,11,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2710375961"
32.24231,-110.80362,"Corvidae","Corvus corax",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2800438455"
32.24231,-110.80362,"Emberizidae","Zonotrichia leucophrys",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2793947327"
32.24231,-110.80362,"Fringillidae","Haemorhous mexicanus",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2797476384"
32.24231,-110.80362,"Emberizidae","Melozone aberti",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2795850543"
32.24231,-110.80362,"Passeridae","Passer domesticus",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2709714007"
32.24231,-110.80362,"Picidae","Melanerpes uropygialis",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2724217224"
32.24231,-110.80362,"Cardinalidae","Cardinalis cardinalis",2019,11,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2725154283"
32.23608,-110.80608,"Accipitridae","Parabuteo unicinctus",2021,11,4,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3630693742"
