"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.19421,-110.928955,"Emberizidae","Melozone aberti",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2790522125"
32.19421,-110.928955,"Trochilidae","Calypte anna",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2778848088"
32.19421,-110.928955,"Trochilidae","Cynanthus latirostris",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2785652320"
32.19421,-110.928955,"Mimidae","Toxostoma curvirostre",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2789582195"
32.19421,-110.928955,"Picidae","Melanerpes uropygialis",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2778205347"
32.19421,-110.928955,"Icteridae","Quiscalus mexicanus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2789985304"
32.19421,-110.928955,"Cuculidae","Geococcyx californianus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2791764986"
32.19421,-110.928955,"Fringillidae","Haemorhous mexicanus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2790393040"
32.19421,-110.928955,"Passeridae","Passer domesticus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2787008299"
32.19421,-110.928955,"Columbidae","Zenaida macroura",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2791540428"
32.19421,-110.928955,"Hirundinidae","Tachycineta bicolor",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2794121443"
32.19421,-110.928955,"Remizidae","Auriparus flaviceps",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2800112224"
32.19421,-110.928955,"Tyrannidae","Pyrocephalus rubinus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2785986171"
32.19421,-110.928955,"Columbidae","Zenaida asiatica",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2786693142"
32.19421,-110.928955,"Emberizidae","Melozone aberti",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2717259395"
32.19421,-110.928955,"Trochilidae","Calypte anna",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2726173195"
32.19421,-110.928955,"Trochilidae","Cynanthus latirostris",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2726984432"
32.19421,-110.928955,"Mimidae","Toxostoma curvirostre",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2725780342"
32.19421,-110.928955,"Picidae","Melanerpes uropygialis",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2718815613"
32.19421,-110.928955,"Icteridae","Quiscalus mexicanus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2718206309"
32.19421,-110.928955,"Cuculidae","Geococcyx californianus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2715028299"
32.19421,-110.928955,"Fringillidae","Haemorhous mexicanus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2726296103"
32.19421,-110.928955,"Passeridae","Passer domesticus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2724684189"
32.19421,-110.928955,"Columbidae","Zenaida macroura",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2721595398"
32.19421,-110.928955,"Hirundinidae","Tachycineta bicolor",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2718123357"
32.19421,-110.928955,"Remizidae","Auriparus flaviceps",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2724795877"
32.19421,-110.928955,"Tyrannidae","Pyrocephalus rubinus",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2716537109"
32.19421,-110.928955,"Columbidae","Zenaida asiatica",2017,4,23,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2719969113"
32.203304,-110.936367,"Accipitridae","Buteo jamaicensis",2017,11,21,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","1703193143"
32.20498,-110.944773,"Passeridae","Passer domesticus",2021,9,20,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","3384376661"
