"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.084587,-110.82481,"Cardinalidae","Cardinalis sinuatus",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2770496355"
32.084587,-110.82481,"Trochilidae","Calypte anna",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2776239347"
32.084587,-110.82481,"Trochilidae","Calypte costae",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2763228340"
32.084587,-110.82481,"Columbidae","Zenaida asiatica",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2784067185"
32.084587,-110.82481,"Passeridae","Passer domesticus",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2762839327"
32.084587,-110.82481,"Trochilidae","Archilochus alexandri",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2769817377"
32.084587,-110.82481,"Emberizidae","Peucaea carpalis",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2747742167"
32.084587,-110.82481,"Columbidae","Columba livia",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2705427053"
32.084587,-110.82481,"Fringillidae","Haemorhous mexicanus",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2691783401"
32.084587,-110.82481,"Cardinalidae","Cardinalis cardinalis",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2702577329"
32.084587,-110.82481,"Columbidae","Zenaida macroura",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2690306418"
32.084587,-110.82481,"Emberizidae","Amphispiza bilineata",2019,8,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2712023382"
32.08736,-110.84068,"Emberizidae","Melozone aberti",2020,9,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3175708622"
32.08736,-110.84068,"Fringillidae","Haemorhous mexicanus",2020,9,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3187908661"
32.08736,-110.84068,"Picidae","Melanerpes uropygialis",2020,9,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3195481537"
32.08736,-110.84068,"Columbidae","Zenaida macroura",2020,9,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3200645552"
32.08736,-110.84068,"Columbidae","Columba livia",2020,9,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3200517537"
