"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.211826,-110.79163,"Trochilidae","Cynanthus latirostris",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2079543837"
32.211826,-110.79163,"Fringillidae","Haemorhous mexicanus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080115675"
32.211826,-110.79163,"Fringillidae","Spinus psaltria",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2085305323"
32.211826,-110.79163,"Icteridae","Icterus cucullatus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2079539469"
32.211826,-110.79163,"Columbidae","Zenaida macroura",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080121339"
32.211826,-110.79163,"Trochilidae","Archilochus alexandri",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2085303850"
32.211826,-110.79163,"Trochilidae","Calypte costae",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2079518918"
32.211826,-110.79163,"Trochilidae","Calypte anna",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2067635725"
32.211826,-110.79163,"Troglodytidae","Campylorhynchus brunneicapillus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2079528287"
32.211826,-110.79163,"Passeridae","Passer domesticus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2067637128"
32.211826,-110.79163,"Columbidae","Streptopelia decaocto",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2079533554"
32.211826,-110.79163,"Trochilidae","Cynanthus latirostris",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2068331238"
32.211826,-110.79163,"Fringillidae","Haemorhous mexicanus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080754436"
32.211826,-110.79163,"Fringillidae","Spinus psaltria",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080849836"
32.211826,-110.79163,"Icteridae","Icterus cucullatus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2086198264"
32.211826,-110.79163,"Columbidae","Zenaida macroura",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2086201313"
32.211826,-110.79163,"Trochilidae","Archilochus alexandri",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2086193610"
32.211826,-110.79163,"Trochilidae","Calypte costae",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2068340798"
32.211826,-110.79163,"Trochilidae","Calypte anna",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080747744"
32.211826,-110.79163,"Troglodytidae","Campylorhynchus brunneicapillus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2086196011"
32.211826,-110.79163,"Passeridae","Passer domesticus",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2080279985"
32.211826,-110.79163,"Columbidae","Streptopelia decaocto",2017,7,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2086194905"
32.212257,-110.79186,"Trochilidae","Archilochus alexandri",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2101755881"
32.212257,-110.79186,"Columbidae","Zenaida macroura",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2083384640"
32.212257,-110.79186,"Trochilidae","Cynanthus latirostris",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2095550013"
32.212257,-110.79186,"Trochilidae","Calypte anna",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2095559828"
32.212257,-110.79186,"Passeridae","Passer domesticus",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2095571099"
32.212257,-110.79186,"Trochilidae","Selasphorus platycercus",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2095550024"
32.212257,-110.79186,"Trochilidae","Calypte costae",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2095551531"
32.212257,-110.79186,"Fringillidae","Spinus psaltria",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2083361991"
32.212257,-110.79186,"Falconidae","Falco sparverius",2017,9,28,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2101753151"
32.210663,-110.79139,"Trochilidae","Cynanthus latirostris",2017,10,21,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2099600923"
32.210663,-110.79139,"Trochilidae","Calypte costae",2017,10,21,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2099592038"
32.210663,-110.79139,"Trochilidae","Calypte anna",2017,10,21,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2088659570"
32.206387,-110.78978,"Accipitridae","Buteo jamaicensis",2017,11,1,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2101804462"
32.206387,-110.78978,"Columbidae","Columba livia",2017,11,1,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2101800700"
32.212444,-110.79165,"Mimidae","Mimus polyglottos",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3656967223"
32.212444,-110.79165,"Passeridae","Passer domesticus",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3652667958"
32.212444,-110.79165,"Trochilidae","Cynanthus latirostris",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3658794400"
32.212444,-110.79165,"Trochilidae","Calypte anna",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3635203280"
32.212444,-110.79165,"Picidae","Melanerpes uropygialis",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3631830258"
32.212444,-110.79165,"Trochilidae","Calypte costae",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3637547579"
32.212444,-110.79165,"Mimidae","Mimus polyglottos",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2130251677"
32.212444,-110.79165,"Passeridae","Passer domesticus",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2130252490"
32.212444,-110.79165,"Trochilidae","Cynanthus latirostris",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2121907786"
32.212444,-110.79165,"Trochilidae","Calypte anna",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2121917355"
32.212444,-110.79165,"Picidae","Melanerpes uropygialis",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2121909566"
32.212444,-110.79165,"Trochilidae","Calypte costae",2018,1,18,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2121913490"
32.21243,-110.79262,"Remizidae","Auriparus flaviceps",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2144448372"
32.21243,-110.79262,"Trochilidae","Calypte costae",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2119655763"
32.21243,-110.79262,"Trochilidae","Cynanthus latirostris",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2136670390"
32.21243,-110.79262,"Passeridae","Passer domesticus",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2136684369"
32.21243,-110.79262,"Trochilidae","Calypte anna",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2144445808"
32.21243,-110.79262,"Columbidae","Zenaida macroura",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2136693484"
32.21243,-110.79262,"Remizidae","Auriparus flaviceps",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2119698133"
32.21243,-110.79262,"Trochilidae","Calypte costae",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2119702941"
32.21243,-110.79262,"Trochilidae","Cynanthus latirostris",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2132974917"
32.21243,-110.79262,"Passeridae","Passer domesticus",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2144509993"
32.21243,-110.79262,"Trochilidae","Calypte anna",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2144507612"
32.21243,-110.79262,"Columbidae","Zenaida macroura",2018,3,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2132973761"
