"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.26823,-110.95029,"Trochilidae","Calypte anna",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3516702758"
32.26823,-110.95029,"Passeridae","Passer domesticus",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3520221890"
32.26823,-110.95029,"Columbidae","Columba livia",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3523244463"
32.26823,-110.95029,"Fringillidae","Haemorhous mexicanus",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3524647474"
32.26823,-110.95029,"Odontophoridae","Callipepla gambelii",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3527003504"
32.26823,-110.95029,"Cathartidae","Cathartes aura",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3529802888"
32.26823,-110.95029,"Ptilogonatidae","Phainopepla nitens",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3524696065"
32.26823,-110.95029,"Picidae","Melanerpes uropygialis",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3517388056"
32.26823,-110.95029,"Columbidae","Zenaida asiatica",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3517720493"
32.26823,-110.95029,"Columbidae","Zenaida macroura",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3516167997"
32.26823,-110.95029,"Trochilidae","Calypte anna",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3635244301"
32.26823,-110.95029,"Passeridae","Passer domesticus",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3632909488"
32.26823,-110.95029,"Columbidae","Columba livia",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3635840949"
32.26823,-110.95029,"Fringillidae","Haemorhous mexicanus",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3642170981"
32.26823,-110.95029,"Odontophoridae","Callipepla gambelii",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3671524291"
32.26823,-110.95029,"Cathartidae","Cathartes aura",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3671143197"
32.26823,-110.95029,"Ptilogonatidae","Phainopepla nitens",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3599506666"
32.26823,-110.95029,"Picidae","Melanerpes uropygialis",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3600251905"
32.26823,-110.95029,"Columbidae","Zenaida asiatica",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3598811501"
32.26823,-110.95029,"Columbidae","Zenaida macroura",2021,4,29,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3611821221"
32.271893,-110.944466,"Columbidae","Zenaida asiatica",2021,5,8,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3554880206"
32.271893,-110.944466,"Passeridae","Passer domesticus",2021,5,8,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3565801722"
32.271893,-110.944466,"Columbidae","Zenaida macroura",2021,5,8,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3568293667"
32.271893,-110.944466,"Fringillidae","Haemorhous mexicanus",2021,5,8,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3545108035"
32.26629,-110.94562,"Emberizidae","Melozone aberti",2021,5,17,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3611629102"
32.26629,-110.94562,"Trochilidae","Calypte costae",2021,5,17,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3617059564"
32.26629,-110.94562,"Accipitridae","Parabuteo unicinctus",2021,5,17,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3618200927"
32.26629,-110.94562,"Remizidae","Auriparus flaviceps",2021,5,17,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3626347229"
32.26629,-110.94562,"Columbidae","Zenaida macroura",2021,5,17,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3639045462"
32.26629,-110.94562,"Strigidae","Bubo virginianus",2021,11,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3663075680"
32.26629,-110.94562,"Parulidae","Setophaga coronata",2021,12,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","3555581192"
