"decimalLatitude","decimalLongitude","family","species","year","month","day","datasetKey","gbifID"
32.232117,-110.95119,"Remizidae","Auriparus flaviceps",2017,1,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032382847"
32.232117,-110.95119,"Columbidae","Columba livia",2017,1,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032382813"
32.232117,-110.95119,"Columbidae","Zenaida macroura",2017,1,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029851700"
32.232117,-110.95119,"Passeridae","Passer domesticus",2017,1,7,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032380196"
32.232117,-110.95119,"Columbidae","Columba livia",2017,1,6,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029852763"
32.232117,-110.95119,"Fringillidae","Haemorhous mexicanus",2017,1,8,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032424534"
32.232117,-110.95119,"Remizidae","Auriparus flaviceps",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2037450617"
32.232117,-110.95119,"Fringillidae","Haemorhous mexicanus",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032718842"
32.232117,-110.95119,"Passeridae","Passer domesticus",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029993892"
32.232117,-110.95119,"Picidae","Melanerpes uropygialis",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2033900257"
32.232117,-110.95119,"Corvidae","Corvus corax",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029994170"
32.232117,-110.95119,"Accipitridae","Accipiter cooperii",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029995344"
32.232117,-110.95119,"Trochilidae","Calypte anna",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2037451379"
32.232117,-110.95119,"Parulidae","Setophaga coronata",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2029993685"
32.232117,-110.95119,"Fringillidae","Spinus psaltria",2017,1,10,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032722745"
32.232117,-110.95119,"Remizidae","Auriparus flaviceps",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2033979069"
32.232117,-110.95119,"Tyrannidae","Sayornis saya",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032816053"
32.232117,-110.95119,"Fringillidae","Haemorhous mexicanus",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032811894"
32.232117,-110.95119,"Columbidae","Columba livia",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032815267"
32.232117,-110.95119,"Columbidae","Zenaida macroura",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030022593"
32.232117,-110.95119,"Parulidae","Setophaga coronata",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2037558300"
32.232117,-110.95119,"Trochilidae","Calypte anna",2017,1,11,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030022794"
32.232117,-110.95119,"Columbidae","Zenaida macroura",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030045071"
32.232117,-110.95119,"Fringillidae","Haemorhous mexicanus",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2037627545"
32.232117,-110.95119,"Columbidae","Columba livia",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030046323"
32.232117,-110.95119,"Passeridae","Passer domesticus",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2034031170"
32.232117,-110.95119,"Trochilidae","Calypte anna",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2034029986"
32.232117,-110.95119,"Remizidae","Auriparus flaviceps",2017,1,12,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2034025565"
32.232117,-110.95119,"Trochilidae","Cynanthus latirostris",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2034120635"
32.232117,-110.95119,"Remizidae","Auriparus flaviceps",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030086146"
32.232117,-110.95119,"Accipitridae","Buteo jamaicensis",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030087116"
32.232117,-110.95119,"Icteridae","Quiscalus mexicanus",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2034118250"
32.232117,-110.95119,"Columbidae","Zenaida macroura",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2030088007"
32.232117,-110.95119,"Columbidae","Columba livia",2017,1,13,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","2032982098"
